Reporting Date	Sale Month	Store	Artist	Title	ISRC	UPC	Quantity	Team Percentage	Song/Album	Country of Sale	Songwriter Royalties Withheld	Earnings (USD)
2023-02-25	2022-12	Spotify	Lamanna	Singapore	QZK6L2162403	196400294481	2	100	Song	MX	0	0.00471083
2023-02-25	2022-12	Spotify	Lamanna	Singapore	QZK6L2162403	196400294481	1	100	Song	MY	0	0.00067252
2023-02-25	2022-12	Spotify	Lamanna	Singapore	QZK6L2162403	196400294481	1	100	Song	MY	0	0.00200583
2023-02-25	2022-12	Spotify	Lamanna	Singapore	QZK6L2162403	196400294481	1	100	Song	NL	0	0.00252594
2023-02-25	2022-12	Spotify	Lamanna	Singapore	QZK6L2162403	196400294481	28	100	Song	PL	0	0.06182166
2023-02-25	2022-12	Spotify	Lamanna	Singapore	QZK6L2162403	196400294481	3	100	Song	SG	0	0.01205845
2023-02-25	2022-12	Spotify	Lamanna	Singapore	QZK6L2162403	196400294481	27	100	Song	SG	0	0.05320681
2023-02-25	2022-12	Spotify	Lamanna	Singapore	QZK6L2162403	196400294481	1	100	Song	TR	0	0.00029416
2023-02-25	2022-12	Spotify	Lamanna	Singapore	QZK6L2162403	196400294481	8	100	Song	TR	0	0.00235648
2023-02-25	2022-12	Spotify	Lamanna	Singapore	QZK6L2162403	196400294481	3	100	Song	VN	0	0.00042952
2023-02-28	2022-12	Spotify	Lamanna	Singapore	QZK6L2162403	196400294481	15	100	Song	IN	0	0.00593300
2023-02-28	2022-12	Spotify	Lamanna	Singapore	QZK6L2162403	196400294481	16	100	Song	US	0	0.05873300
2023-02-28	2022-12	Spotify	Lamanna	Singapore	QZK6L2162403	196400294481	7	100	Song	US	0	0.02793700
2023-02-25	2022-12	Spotify	Lamanna	Lose Control (Villain Remix)	QZMER2160751	196400294481	2	100	Song	GB	0	0.00869860
2023-02-25	2022-12	Spotify	Lamanna	Lose Control (Villain Remix)	QZMER2160751	196400294481	11	100	Song	CA	0	0.04337161
2023-02-25	2022-12	Spotify	Lamanna	Lose Control (Villain Remix)	QZMER2160751	196400294481	2	100	Song	SE	0	0.01096814
2023-02-25	2022-12	Spotify	Lamanna	Lose Control (Villain Remix)	QZMER2160751	196400294481	4	100	Song	TW	0	0.00752987
2023-02-28	2022-12	Spotify	Lamanna	Lose Control (Villain Remix)	QZMER2160751	196400294481	1	100	Song	IN	0	0.00074900
2023-02-28	2022-12	Spotify	Lamanna	Lose Control (Villain Remix)	QZMER2160751	196400294481	21	100	Song	US	0	0.06904600
2023-02-28	2022-12	Spotify	Lamanna	Ghost Town	QZK6F2020713	195597715601	1	100	Song	IN	0	0.00074900
2023-02-25	2022-12	Spotify	Lamanna	Bartender (feat. Overcam)	QZMER2149010	196400294481	2	100	Song	PH	0	0.00111909
2023-02-25	2022-12	Spotify	Lamanna	Bartender (feat. Overcam)	QZMER2149010	196400294481	1	100	Song	SE	0	0.00548460
2023-02-28	2022-12	Spotify	Lamanna	Bartender (feat. Overcam)	QZMER2149010	196400294481	3	100	Song	US	0	0.01565500
2023-02-28	2022-12	Spotify	Lamanna	Bartender (feat. Overcam)	QZMER2149010	196400294481	5	100	Song	US	0	0.02609100
2023-02-28	2022-12	Spotify	Lamanna	No Less	QZK6G2163925	196323441665	1	100	Song	US	0	0.00201000
2023-02-25	2022-12	TikTok	Lamanna	Singapore	QZK6L2162403	196321515399	1	100	Song	ZA	0	0.00096251
2023-02-25	2022-12	Spotify	Lamanna	Singapore	QZK6L2162403	196321515399	3	100	Song	AT	0	0.00756184
2023-02-28	2022-12	Spotify	Lamanna	Singapore	QZK6L2162403	196321515399	2	100	Song	IN	0	0.00018100
2023-02-22	2022-12	Resso	Lamanna	Past Life	QZRP42101051	196620870274	2	100	Song	BR	0	0.00187470
2023-02-25	2022-12	Spotify	Lamanna	Past Life	QZRP42101051	196620870274	1	100	Song	GB	0	0.00654436
2023-02-25	2022-12	Spotify	Lamanna	Past Life	QZRP42101051	196620870274	1	100	Song	CA	0	0.00164559
2023-02-28	2022-12	Spotify	Lamanna	Past Life	QZRP42101051	196620870274	2	100	Song	US	0	0.01043600
2023-02-28	2022-12	Spotify	Lamanna	u don't miss me like i miss u	QZK6G2163772	196323441870	1	100	Song	US	0	0.00521800
2023-02-25	2022-12	Tidal	REM-31	Ghosts in My Room (feat. Lamanna & Obzidion)	QZNWV2177399	196510113818	1	33	Song	PL	0	0.00068211
2023-02-25	2022-12	Spotify	REM-31	Ghosts in My Room (feat. Lamanna & Obzidion)	QZNWV2177399	196510113818	1	33	Song	CA	0	0.00130099
2023-02-25	2022-12	Spotify	Lamanna	Soju	QZK6G2110764	196400294481	1	100	Song	TW	0	0.00188220
2023-02-28	2022-12	Spotify	Lamanna	Winner	QZTAS2142078	196833204514	18	100	Song	US	0	0.07281600
2023-02-28	2022-12	Spotify	Lamanna	Deja Vu	QZMER2160752	196400294481	1	100	Song	IN	0	0.00074900
2023-02-25	2022-12	Spotify	Lamanna	Bartender (feat. Overcam)	QZMER2149010	196400362494	1	100	Song	MY	0	0.00012150
2023-02-28	2022-12	Spotify	Lamanna	Bartender (feat. Overcam)	QZMER2149010	196400362494	1	100	Song	IN	0	0.00074900
2023-02-25	2022-12	Spotify	Lamanna	Flowers	QZNWS2145684	196511762343	1	100	Song	GB	0	0.00215424
2023-02-25	2022-12	Spotify	Lamanna	Flowers	QZNWS2145684	196511762343	1	100	Song	SE	0	0.00548460
2023-02-28	2022-12	Spotify	Lamanna	Flowers	QZNWS2145684	196511762343	1	100	Song	US	0	0.00521800
2023-02-28	2022-12	Spotify	Lamanna	Never Sober (feat. Lukexi)	QZFZ52089612	195162203441	2	100	Song	US	0	0.00774500
2023-02-25	2022-12	TikTok	Lamanna	Eat Your Vegetables (Healthy Mode)	QZNWZ2112211	196512496285	1	100	Song	CA	0	0.00096251
2023-02-25	2022-12	Spotify	Lamanna	Eat Your Vegetables (Healthy Mode)	QZNWZ2112211	196512496285	5	100	Song	FR	0	0.01218421
2023-02-25	2022-12	Spotify	Lamanna	Eat Your Vegetables (Healthy Mode)	QZNWZ2112211	196512496285	1	100	Song	NZ	0	0.00108285
2023-02-28	2022-12	Spotify	Lamanna	Eat Your Vegetables (Healthy Mode)	QZNWZ2112211	196512496285	6	100	Song	US	0	0.01861400
2023-02-25	2022-12	Spotify	Lamanna	Bartender (feat. Valekis & Rodino) [Remix]	QZES92263125	196834642209	1	100	Song	AU	0	0.00204633
2023-02-25	2022-12	Spotify	Lamanna	Bartender (feat. Valekis & Rodino) [Remix]	QZES92263125	196834642209	1	100	Song	CA	0	0.00187687
2023-02-25	2022-12	Spotify	Lamanna	Bartender (feat. Valekis & Rodino) [Remix]	QZES92263125	196834642209	2	100	Song	MY	0	0.00134397
2023-02-25	2022-12	Spotify	Lamanna	Bartender (feat. Valekis & Rodino) [Remix]	QZES92263125	196834642209	2	100	Song	NZ	0	0.00900280
2023-02-25	2022-12	Spotify	Lamanna	Bartender (feat. Valekis & Rodino) [Remix]	QZES92263125	196834642209	1	100	Song	SE	0	0.00548460
2023-02-25	2022-12	Spotify	Lamanna	Bartender (feat. Valekis & Rodino) [Remix]	QZES92263125	196834642209	3	100	Song	TR	0	0.00013536
2023-02-28	2022-12	Spotify	Lamanna	Bartender (feat. Valekis & Rodino) [Remix]	QZES92263125	196834642209	1	100	Song	IN	0	0.00074900
2023-02-28	2022-12	Spotify	Lamanna	Bartender (feat. Valekis & Rodino) [Remix]	QZES92263125	196834642209	11	100	Song	US	0	0.04909400
2023-02-25	2022-12	Spotify	Lamanna	sunrises only come after dark nights	QZDA62267220	196776276203	2	100	Song	CH	0	0.00161575
2023-02-25	2022-12	Spotify	Lamanna	sunrises only come after dark nights	QZDA62267220	196776276203	1	100	Song	SG	0	0.00436977
2023-02-25	2022-12	Spotify	Lamanna	Lost (feat. Valekis)	QZNWW2163323	196833204514	3	100	Song	SE	0	0.01645274
2023-02-25	2022-12	Spotify	Lamanna	Lost (feat. Valekis)	QZNWW2163323	196833204514	2	100	Song	SG	0	0.00873955
2023-02-28	2022-12	Spotify	Lamanna	Lost (feat. Valekis)	QZNWW2163323	196833204514	2	100	Song	US	0	0.01043600
2023-02-28	2022-12	Spotify	Lamanna	Lost (feat. Valekis)	QZNWW2163323	196833204514	15	100	Song	US	0	0.06283000
2023-02-25	2022-12	Spotify	Lamanna	Worth It	QZNWQ2057338	195756705764	1	100	Song	GB	0	0.00565097
2023-02-25	2022-12	Spotify	Lamanna	Worth It	QZNWQ2057338	195756705764	2	100	Song	RO	0	0.00394346
2023-02-25	2022-12	Spotify	Lamanna	Worth It	QZNWQ2057338	195756705764	1	100	Song	SE	0	0.00548460
2023-02-28	2022-12	Spotify	Lamanna	Worth It	QZNWQ2057338	195756705764	1	100	Song	IN	0	0.00074900
2023-02-28	2022-12	Spotify	Lamanna	Worth It	QZNWQ2057338	195756705764	62	100	Song	US	0	0.21853199
2023-02-25	2022-12	Spotify	Lamanna	u don't miss me like i miss u (Extended Cut)	QZK6G2163773	196323441870	5	100	Song	ID	0	0.00154754
2023-02-25	2022-12	Spotify	Lamanna	Haunted House	QZK6G2173572	196323539485	1	100	Song	GB	0	0.00215424
2023-02-28	2022-12	Spotify	Lamanna	Haunted House	QZK6G2173572	196323539485	1	100	Song	IN	0	0.00074900
2023-02-25	2022-12	Spotify	Lamanna	Djinni (feat. EarZen)	QZNWS2159385	196511778979	1	100	Song	SE	0	0.00548460
2023-02-28	2022-12	Spotify	Lamanna	Djinni (feat. EarZen)	QZNWS2159385	196511778979	1	100	Song	US	0	0.00252700
2023-02-25	2022-12	Spotify	Lamanna	Flowers	QZNWS2145684	196833204514	17	100	Song	VN	0	0.00243215
2023-02-28	2022-12	Spotify	Lamanna	Flowers	QZNWS2145684	196833204514	9	100	Song	US	0	0.03668700
2023-02-25	2022-12	Spotify	Lamanna	Agony	QZK6N1932121	195162203441	5	100	Song	DE	0	0.01127189
2023-02-28	2022-12	Spotify	Lamanna	Agony	QZK6N1932121	195162203441	6	100	Song	US	0	0.01205900
2023-02-25	2022-12	Spotify	Lamanna	Heavenly Winds	QZFZ72285506	196777794812	2	100	Song	TW	0	0.00376547
2023-02-22	2022-12	Resso	Lamanna	Banjo (feat. Rodino)	QZNWR2131501	196399386785	37	100	Song	ID	0	0.00741991
2023-02-25	2022-12	Spotify	Lamanna	Banjo (feat. Rodino)	QZNWR2131501	196399386785	1	100	Song	CA	0	0.00187687
2023-02-28	2022-12	Spotify	Lamanna	Banjo (feat. Rodino)	QZNWR2131501	196399386785	1	100	Song	US	0	0.00252700
2023-02-25	2022-12	Spotify	Lamanna	New Man Realness	QZNWU2113988	196511006485	1	100	Song	SE	0	0.00548460
2023-02-28	2022-12	Spotify	Lamanna	intro	QZNWQ2074616	195756578399	1	100	Song	US	0	0.00521800
2023-02-25	2022-12	Spotify	Lamanna	Highlights	QZK6L2161974	196321515597	2	100	Song	TW	0	0.00376547
2023-02-28	2022-12	Spotify	Lamanna	Hear The Sound	QZHN92129592	196251305947	1	100	Song	IN	0	0.00074900
2023-02-28	2022-12	Spotify	Lamanna	Fly	QZRP52126677	196620205946	24	100	Song	US	0	0.05914100
2023-02-22	2022-12	Resso	Lamanna	ANTI-LOVE LETTER	QZFZ32201276	196697232876	1	100	Song	ID	0	0.00015140
2023-02-25	2022-12	Spotify	Lamanna	Vibe (slowed + reverb)	QZFZ62249992	196699801582	1	100	Song	ID	0	0.00007354
2023-02-25	2022-12	Spotify	Lamanna	Banjo (feat. Rodino)	QZNWR2131501	196833204514	1	100	Song	SE	0	0.00548460
2023-02-25	2022-12	Spotify	Lamanna	Banjo (feat. Rodino)	QZNWR2131501	196833204514	3	100	Song	SE	0	0.01160761
2023-02-22	2022-12	Resso	Lamanna	Don't Wanna Love (feat. Valious)	QZK6P1948844	194997605444	1	100	Song	ID	0	0.00015140
2023-02-28	2022-12	Spotify	Lamanna	Don't Wanna Love (feat. Valious)	QZK6P1948844	194997605444	3	100	Song	US	0	0.01565500
2023-02-28	2022-12	Spotify	Lamanna	QuikTrip	QZK6L2116665	196400294481	1	100	Song	US	0	0.00521800
2023-02-22	2022-12	Resso	Lamanna	No Romance	QZNWT2068591	195756140299	1	100	Song	ID	0	0.00015140
2023-02-28	2022-12	Spotify	Lamanna	Wildfire	QZK6J2106784	196400294481	2	100	Song	US	0	0.00529800
2023-02-25	2022-12	Spotify	Lamanna	Purple (feat. Rodino)	QZNWZ2161150	196512346719	2	100	Song	SE	0	0.01096814
2023-02-28	2022-12	Spotify	Lamanna	Purple (feat. Rodino)	QZNWZ2161150	196512346719	2	100	Song	US	0	0.00505400
2023-02-25	2022-12	Spotify	Lamanna	Misunderstood (feat. Valekis)	QZES52255389	196778002268	1	100	Song	BG	0	0.00081534
2023-02-25	2022-12	Spotify	Lamanna	Misunderstood (feat. Valekis)	QZES52255389	196778002268	1	100	Song	CA	0	0.00394239
2023-02-25	2022-12	Spotify	Lamanna	Misunderstood (feat. Valekis)	QZES52255389	196778002268	1	100	Song	MY	0	0.00067252
2023-02-25	2022-12	Spotify	Lamanna	Misunderstood (feat. Valekis)	QZES52255389	196778002268	1	100	Song	NL	0	0.00252594
2023-02-25	2022-12	Spotify	Lamanna	Misunderstood (feat. Valekis)	QZES52255389	196778002268	19	100	Song	NZ	0	0.02058164
2023-02-25	2022-12	Spotify	Lamanna	Misunderstood (feat. Valekis)	QZES52255389	196778002268	2	100	Song	SE	0	0.01096814
2023-02-25	2022-12	Spotify	Lamanna	Misunderstood (feat. Valekis)	QZES52255389	196778002268	2	100	Song	TR	0	0.00009059
2023-02-28	2022-12	Spotify	Lamanna	Misunderstood (feat. Valekis)	QZES52255389	196778002268	22	100	Song	US	0	0.08718700
2023-02-25	2022-12	Spotify	Lamanna	Bella Ciao (feat. Jay Aitch)	QZNWQ2133345	196399899834	6	100	Song	GB	0	0.01292662
2023-02-25	2022-12	Spotify	Lamanna	Bella Ciao (feat. Jay Aitch)	QZNWQ2133345	196399899834	2	100	Song	AU	0	0.00852106
2023-02-28	2022-12	Spotify	Lamanna	Bella Ciao (feat. Jay Aitch)	QZNWQ2133345	196399899834	1	100	Song	BO	0	0.00006500
2023-02-25	2022-12	Spotify	Lamanna	Crazy Baby (feat. EarZen)	QZRP42103233	196620981406	1	100	Song	SE	0	0.00548460
2023-02-28	2022-12	Spotify	Lamanna	Reasons	QZFYZ2046816	195068814321	1	100	Song	US	0	0.00521800
2023-02-25	2022-12	Spotify	Jerred	In The Moment (feat. Lamanna)	QZMER2279138	197084381344	2	50	Song	SE	0	0.00548407
2023-02-28	2022-12	Spotify	Jerred	In The Moment (feat. Lamanna)	QZMER2279138	197084381344	9	50	Song	US	0	0.01789350
2023-02-25	2022-12	Spotify	Lamanna	Back and Forth (feat. MO$H)	QZHN32293725	196833931090	1	100	Song	CA	0	0.00394239
2023-02-25	2022-12	Spotify	Lamanna	Back and Forth (feat. MO$H)	QZHN32293725	196833931090	1	100	Song	GR	0	0.00353419
2023-02-25	2022-12	Spotify	Lamanna	Back and Forth (feat. MO$H)	QZHN32293725	196833931090	2	100	Song	SE	0	0.01096814
2023-02-28	2022-12	Spotify	Lamanna	Back and Forth (feat. MO$H)	QZHN32293725	196833931090	3	100	Song	US	0	0.01051600
2023-02-28	2022-12	Spotify	Lamanna	lifeline	QZNWQ2074617	195756578399	1	100	Song	US	0	0.00328800
2023-02-28	2022-12	Spotify	Lamanna	Haunted House	QZK6G2173572	196400294481	24	100	Song	US	0	0.08470100
2023-02-22	2022-12	Resso	Lamanna	QuikTrip	QZK6L2116665	196321739009	1	100	Song	ID	0	0.00015140
2023-02-28	2022-12	Spotify	Lamanna	QuikTrip	QZK6L2116665	196321739009	1	100	Song	IN	0	0.00074900
2023-02-25	2022-12	Spotify	Lamanna	Soju	QZK6G2110764	196323716558	1	100	Song	CH	0	0.00080788
2023-02-28	2022-12	Spotify	Lamanna	Soju	QZK6G2110764	196323716558	4	100	Song	US	0	0.01010800
2023-02-25	2022-12	Spotify	Lamanna	Wildfire	QZK6J2106784	196324843406	1	100	Song	GB	0	0.00215424
2023-02-25	2022-12	Spotify	Lamanna	Murakami	QZNWY2129324	196512963657	1	100	Song	SE	0	0.00548460
2023-02-28	2022-12	Spotify	Lamanna	Wildfire	QZK6J2106784	196324843406	1	100	Song	US	0	0.00328800
2023-02-28	2022-12	Spotify	Lamanna	Murakami	QZNWY2129324	196512963657	1	100	Song	US	0	0.00201000
2023-02-28	2022-12	Spotify	Lamanna	Djinni (feat. EarZen)	QZNWS2159385	196833204514	3	100	Song	US	0	0.01565500
2023-02-28	2022-12	Spotify	Lamanna	Djinni (feat. EarZen)	QZNWS2159385	196833204514	21	100	Song	US	0	0.08402100
2023-02-25	2022-12	Spotify	Lamanna	Vampire	QZES62253633	196779147630	23	100	Song	CA	0	0.09068562
2023-02-25	2022-12	Spotify	Lamanna	intermission supernova	QZNWQ2074618	195756578399	1	100	Song	CH	0	0.00080788
2023-02-25	2022-12	Spotify	Lamanna	intermission supernova	QZNWQ2074618	195756578399	1	100	Song	SG	0	0.00436977
2023-02-28	2022-12	Spotify	Lamanna	intermission supernova	QZNWQ2074618	195756578399	1	100	Song	US	0	0.00201000
2023-02-28	2022-12	Spotify	Lamanna	Addicted	QZNWR2189640	196833204514	1	100	Song	US	0	0.00521800
2023-02-28	2022-12	Spotify	Lamanna	Addicted	QZNWR2189640	196833204514	1	100	Song	US	0	0.00201000
2023-02-25	2022-12	Spotify	Lamanna	Playground (feat. Valekis)	QZDA52287587	196777035953	1	100	Song	CH	0	0.00080788
2023-02-25	2022-12	Spotify	Lamanna	Playground (feat. Valekis)	QZDA52287587	196777035953	1	100	Song	MY	0	0.00067252
2023-02-25	2022-12	Spotify	Lamanna	Playground (feat. Valekis)	QZDA52287587	196777035953	1	100	Song	PL	0	0.00008313
2023-02-25	2022-12	Spotify	Lamanna	Playground (feat. Valekis)	QZDA52287587	196777035953	3	100	Song	SE	0	0.01645274
2023-02-25	2022-12	Spotify	Lamanna	Playground (feat. Valekis)	QZDA52287587	196777035953	1	100	Song	TW	0	0.00188220
2023-02-28	2022-12	Spotify	Lamanna	Playground (feat. Valekis)	QZDA52287587	196777035953	1	100	Song	NG	0	0.00010100
2023-02-28	2022-12	Spotify	Lamanna	Playground (feat. Valekis)	QZDA52287587	196777035953	5	100	Song	US	0	0.02223100
2023-02-25	2022-12	Spotify	Lamanna	Addicted	QZNWR2189640	196397065880	1	100	Song	GB	0	0.00654436
2023-02-25	2022-12	Spotify	Lamanna	Addicted	QZNWR2189640	196397065880	1	100	Song	SE	0	0.00548460
2023-02-28	2022-12	Spotify	Lamanna	Addicted	QZNWR2189640	196397065880	3	100	Song	US	0	0.00758100
2023-03-13	2022-07	kkbox	Lamanna	Singapore	QZK6L2162403	196321515399	2	100	Song	HK	0	0.01127556
2023-03-23	2022-10	Qobuz Streaming	Lamanna	Bartender (feat. Valekis & Rodino) [Remix]	QZES92263125	196834642209	2	100	Song	US	0	0.04132000
2023-03-15	2022-11	Pandora	Lamanna	Eat Your Vegetables (Healthy Mode)	QZNWZ2112211	196512496285	1	100	Song	US	0	0.00303825
2023-03-15	2022-11	Pandora	Lamanna	Eat Your Vegetables (Healthy Mode)	QZNWZ2112211	196512496285	2	100	Song	US	0	0.00700000
2023-03-07	2022-12	Apple Music	Lamanna	Wife	QZMER2160753	196400294481	1	100	Song	US	0	0.00431738
2023-03-07	2022-12	Apple Music	Lamanna	Wife	QZMER2160753	196400294481	2	100	Song	JP	0	0.01188554
2023-03-14	2022-12	Amazon Prime (Streaming)	Lamanna	Sprouts	QZPLR2190079	196621531761	1	100	Song	GB	0	0.00364006
2023-03-02	2022-12	YouTube (Ads)	Lamanna	Missed Calls (feat. Lukexi)	QZK6Q1997340	194997843952	0	100	Song	DE	0	0.00336500
2023-03-02	2022-12	YouTube (Ads)	Lamanna	Stamina (feat. Vibe Tyson)	QZHNA2023074	195397652229	1	100	Song	IT	0	0.00214800
2023-03-07	2022-12	Apple Music	Lamanna	Bella Ciao (feat. Jay Aitch)	QZNWQ2133345	196833204514	2	100	Song	US	0	0.01748560
2023-03-07	2022-12	Apple Music	Lamanna	Bella Ciao (feat. Jay Aitch)	QZNWQ2133345	196833204514	8	100	Song	US	0	0.03810021
2023-03-14	2022-12	Amazon Unlimited (Streaming)	Lamanna	Bella Ciao (feat. Jay Aitch)	QZNWQ2133345	196833204514	2	100	Song	US	0	0.01419919
2023-03-07	2022-12	Apple Music	Lamanna	Mansions	QZMEM2196948	196398214584	2	100	Song	JP	0	0.01188554
2023-03-07	2022-12	Apple Music	Lamanna	Lost (feat. overcam)	QZNWW2163323	196513926071	1	100	Song	CA	0	0.00358689
2023-03-14	2022-12	Amazon Unlimited (Streaming)	Lamanna	Like A Light	QZES72283869	196835419329	1	100	Song	GB	0	0.00206270
2023-03-14	2022-12	Amazon Unlimited (Streaming)	Lamanna	Like A Light	QZES72283869	196835419329	1	100	Song	DE	0	0.00274302
2023-03-02	2022-12	YouTube (Red)	Lamanna	Singapore	QZK6L2162403	196400294481	3	100	Song	AR	0	0.00227400
2023-03-02	2022-12	YouTube (Red)	Lamanna	Singapore	QZK6L2162403	196400294481	5	100	Song	IN	0	0.00525800
2023-03-02	2022-12	YouTube (Red)	Lamanna	Singapore	QZK6L2162403	196400294481	9	100	Song	RU	0	0.03131100
2023-03-02	2022-12	YouTube (Red)	Lamanna	Singapore	QZK6L2162403	196400294481	2	100	Song	SG	0	0.01346200
2023-03-02	2022-12	YouTube (Red)	Lamanna	Singapore	QZK6L2162403	196400294481	1	100	Song	TH	0	0.00119800
2023-03-02	2022-12	YouTube (Red)	Lamanna	Singapore	QZK6L2162403	196400294481	1	100	Song	TW	0	0.00391100
2023-03-02	2022-12	YouTube (Red)	Lamanna	Singapore	QZK6L2162403	196400294481	4	100	Song	US	0	0.05491600
2023-03-07	2022-12	Apple Music	Lamanna	Singapore	QZK6L2162403	196400294481	1	100	Song	IN	0	0.00126304
2023-03-07	2022-12	Apple Music	Lamanna	Singapore	QZK6L2162403	196400294481	12	100	Song	RU	0	0.01010319
2023-03-07	2022-12	Apple Music	Lamanna	Singapore	QZK6L2162403	196400294481	1	100	Song	SG	0	0.00540411
2023-03-07	2022-12	Apple Music	Lamanna	Singapore	QZK6L2162403	196400294481	1	100	Song	TH	0	0.00322710
2023-03-07	2022-12	Apple Music	Lamanna	Singapore	QZK6L2162403	196400294481	6	100	Song	TW	0	0.03064979
2023-03-07	2022-12	Apple Music	Lamanna	Singapore	QZK6L2162403	196400294481	3	100	Song	JP	0	0.01782831
2023-03-02	2022-12	YouTube (Ads)	Lamanna	Lose Control (Villain Remix)	QZMER2160751	196400294481	0	100	Song	MY	0	0.00128700
2023-03-07	2022-12	Apple Music	Lamanna	Lose Control (Villain Remix)	QZMER2160751	196400294481	3	100	Song	FR	0	0.01458700
2023-03-07	2022-12	Apple Music	Lamanna	Lose Control (Villain Remix)	QZMER2160751	196400294481	6	100	Song	US	0	0.03090691
2023-03-07	2022-12	Apple Music	Lamanna	Lose Control (Villain Remix)	QZMER2160751	196400294481	3	100	Song	JP	0	0.01782831
2023-03-31	2022-12	Deezer	Lamanna	Lose Control (Villain Remix)	QZMER2160751	196400294481	2	100	Song	FR	0	0.00714367
2023-03-07	2022-12	Apple Music	Lamanna	Bartender (feat. Overcam)	QZMER2149010	196400294481	1	100	Song	US	0	0.00441942
2023-03-07	2022-12	Apple Music	Lamanna	No Less	QZK6G2163925	196323441665	2	100	Song	JP	0	0.01188554
2023-03-02	2022-12	YouTube (Red)	Lamanna	Singapore	QZK6L2162403	196321515399	1	100	Song	AR	0	0.00075800
2023-03-02	2022-12	YouTube (Ads)	Lamanna	Singapore	QZK6L2162403	196321515399	3	100	Song	MY	0	0.00432600
2023-03-02	2022-12	YouTube (Ads)	Lamanna	Singapore	QZK6L2162403	196321515399	25	100	Song	KW	0	0.01309300
2023-03-02	2022-12	YouTube (Ads)	Lamanna	Singapore	QZK6L2162403	196321515399	1	100	Song	US	0	0.01294400
2023-03-02	2022-12	YouTube (Ads)	Lamanna	Singapore	QZK6L2162403	196321515399	3	100	Song	IN	0	0.00142500
2023-03-02	2022-12	YouTube (Ads)	Lamanna	Singapore	QZK6L2162403	196321515399	6	100	Song	TH	0	0.00401000
2023-03-02	2022-12	YouTube (Ads)	Lamanna	Singapore	QZK6L2162403	196321515399	3	100	Song	SG	0	0.00272200
2023-03-02	2022-12	YouTube (Ads)	Lamanna	Singapore	QZK6L2162403	196321515399	1	100	Song	DE	0	0.00447600
2023-03-02	2022-12	YouTube (Ads)	Lamanna	Singapore	QZK6L2162403	196321515399	1	100	Song	FR	0	0.00152000
2023-03-02	2022-12	YouTube (Ads)	Lamanna	Singapore	QZK6L2162403	196321515399	1	100	Song	AE	0	0.00478800
2023-03-02	2022-12	YouTube (Ads)	Lamanna	Singapore	QZK6L2162403	196321515399	1	100	Song	ID	0	0.00081900
2023-03-07	2022-12	Apple Music	Lamanna	Singapore	QZK6L2162403	196321515399	1	100	Song	GB	0	0.01418836
2023-03-14	2022-12	Amazon Unlimited (Streaming)	Lamanna	Singapore	QZK6L2162403	196321515399	10	100	Song	DE	0	0.09606904
2023-03-31	2022-12	Deezer	Lamanna	Singapore	QZK6L2162403	196321515399	1	100	Song	FR	0	0.00870765
2023-03-07	2022-12	Apple Music	REM-31	Ghosts in My Room (feat. Lamanna & Obzidion)	QZNWV2177399	196510113818	7	33	Song	US	0	0.02082208
2023-03-07	2022-12	Apple Music	Lamanna	Deja Vu	QZMER2160752	196400294481	2	100	Song	JP	0	0.01188554
2023-03-07	2022-12	Apple Music	Lamanna	Bartender (feat. Overcam)	QZMER2149010	196400362494	2	100	Song	JP	0	0.01188554
2023-03-02	2022-12	YouTube (Red)	Lamanna	Eat Your Vegetables (Healthy Mode)	QZNWZ2112211	196512496285	2	100	Song	IN	0	0.00293200
2023-03-02	2022-12	YouTube (Red)	Lamanna	Eat Your Vegetables (Healthy Mode)	QZNWZ2112211	196512496285	1	100	Song	US	0	0.00639700
2023-03-02	2022-12	YouTube (Ads)	Lamanna	Eat Your Vegetables (Healthy Mode)	QZNWZ2112211	196512496285	1	100	Song	US	0	0.00253900
2023-03-07	2022-12	Apple Music	Lamanna	Eat Your Vegetables (Healthy Mode)	QZNWZ2112211	196512496285	1	100	Song	GB	0	0.01418836
2023-03-07	2022-12	Apple Music	Lamanna	Eat Your Vegetables (Healthy Mode)	QZNWZ2112211	196512496285	2	100	Song	US	0	0.01298416
2023-03-14	2022-12	Amazon Unlimited (Streaming)	Lamanna	Eat Your Vegetables (Healthy Mode)	QZNWZ2112211	196512496285	1	100	Song	DE	0	0.00562673
2023-03-14	2022-12	Amazon Unlimited (Streaming)	Lamanna	Eat Your Vegetables (Healthy Mode)	QZNWZ2112211	196512496285	1	100	Song	AT	0	0.01303740
2023-03-15	2022-12	Pandora	Lamanna	Eat Your Vegetables (Healthy Mode)	QZNWZ2112211	196512496285	1	100	Song	US	0	0.00274644
2023-03-15	2022-12	Pandora	Lamanna	Eat Your Vegetables (Healthy Mode)	QZNWZ2112211	196512496285	1	100	Song	US	0	0.00580156
2023-03-02	2022-12	YouTube (Red)	Lamanna	Bartender (feat. Valekis & Rodino) [Remix]	QZES92263125	196834642209	1	100	Song	AU	0	0.00503300
2023-03-02	2022-12	YouTube (Red)	Lamanna	Bartender (feat. Valekis & Rodino) [Remix]	QZES92263125	196834642209	1	100	Song	IN	0	0.00146600
2023-03-02	2022-12	YouTube (Red)	Lamanna	Bartender (feat. Valekis & Rodino) [Remix]	QZES92263125	196834642209	1	100	Song	US	0	0.00529100
